,CMA Number,Chinese Name,English Name,Landing Location,Landing Time,Peak Strength,Landing Strength,coordinate,lat,lon,area,city,prinvince
449,9012,——,Yancy,福建省福州市平潭县流水镇,1990年8月20日,13级，40m/s，955hPa,11级，30m/s，970hPa,"(25.565369, 119.831522)",25.565369,119.831522,"('Fujian Sheng', 'Fuzhou Shi')",Fuzhou Shi,Fujian Sheng
450,9012,——,Yancy,福建省莆田市秀屿区东埔镇,1990年8月21日,13级，40m/s，955hPa,8级，20m/s，980hPa,"(25.151926, 119.054909)",25.151926,119.054909,"('Fujian Sheng', 'Putian Shi')",Putian Shi,Fujian Sheng
451,9015,——,Abe,浙江省台州市椒江区海门镇,1990年8月31日,14级，45m/s，955hPa,13级，40m/s，965hPa,"(28.67051, 121.444782)",28.67051,121.444782,"('Zhejiang Sheng', 'Taizhou Shi')",Taizhou Shi,Zhejiang Sheng
452,9017,——,Cecil,福建省宁德市霞浦县三沙镇,1990年9月5日,11级，30m/s，990hPa,8级，20m/s，1000hPa,"(26.921679, 120.216565)",26.921679,120.216565,"('Fujian Sheng', 'Ningde Shi')",Ningde Shi,Fujian Sheng
453,9018,——,Dot,台湾省台东县长滨乡,1990年9月7日,13级，40m/s，960hPa,13级，40m/s，960hPa,"(23.3451824, 121.43419)",23.3451824,121.43419,"('Fujian Sheng', 'Ningde Shi')",Ningde Shi,Fujian Sheng
454,9018,——,Dot,福建省厦门市湖里区沿海地区,1990年9月8日,13级，40m/s，960hPa,12级，35m/s，975hPa,"(24.512904, 118.146769)",24.512904,118.146769,"('Fujian Sheng', 'Xiamen Shi')",Xiamen Shi,Fujian Sheng
455,9025,——,Mike,海南省三亚市崖城镇,1990年11月17日,17+级，75m/s，910hPa,11级，30m/s，980hPa,"(18.252847, 109.511909)",18.252847,109.511909,"('Hainan Sheng', 'Sanya Shi')",Sanya Shi,Hainan Sheng
456,9103,——,Vanessa,海南省万宁市南桥镇,1991年4月28日,10级，25m/s，990hPa,7级，15m/s，1000hPa,"(18.680116, 110.152697)",18.680116,110.152697,"('Hainan Sheng', 'Wanning Shi')",Wanning Shi,Hainan Sheng
457,9106,——,Zeke,海南省万宁市东澳镇,1991年7月13日,14级，45m/s，960hPa,14级，45m/s，960hPa,"(18.714928, 110.401814)",18.714928,110.401814,"('Hainan Sheng', 'Wanning Shi')",Wanning Shi,Hainan Sheng
458,9107,——,Amy,广东省汕头市潮阳区海门镇,1991年7月19日,16级，55m/s，930hPa,14级，42m/s，950hPa,"(23.194689, 116.628391)",23.194689,116.628391,"('Guangdong Sheng', 'Shantou Shi')",Shantou Shi,Guangdong Sheng
459,9108,——,Brendan,广东省珠海市金湾区南水镇,1991年7月24日,12级，35m/s，975hPa,11级，30m/s，980hPa,"(22.026732, 113.241148)",22.026732,113.241148,"('Guangdong Sheng', 'Zhuhai Shi')",Zhuhai Shi,Guangdong Sheng
460,9111,——,Fred,广东省湛江市徐闻县前山镇,1991年8月16日,14级，45m/s，960hPa,14级，45m/s，960hPa,"(20.420322, 110.460412)",20.420322,110.460412,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
461,9111,——,Fred,海南省临高县东英镇,1991年8月16日,14级，45m/s，960hPa,13级，40m/s，965hPa,"(19.959022, 109.648634)",19.959022,109.648634,"('Hainan Sheng', 'Lingao Xian')",Lingao Xian,Hainan Sheng
462,9116,——,Joel,广东省汕尾市海丰县圆墩乡,1991年9月6日,11级，30m/s，980hPa,11级，30m/s，980hPa,"(22.828208, 115.047221)",22.828208,115.047221,"('Guangdong Sheng', 'Shanwei Shi')",Shanwei Shi,Guangdong Sheng
463,9119,——,Nat,台湾省屏东县满州乡,1991年9月23日,15级，50m/s，940hPa,15级，45m/s，950hPa,"(22.04385, 120.8384093)",22.04385,120.8384093,"('Guangdong Sheng', 'Shanwei Shi')",Shanwei Shi,Guangdong Sheng
464,9119,——,Nat,广东省潮州市饶平县大埕镇,1991年10月1日,15级，50m/s，940hPa,12级，35m/s，970hPa,"(23.607149, 117.14577)",23.607149,117.14577,"('Guangdong Sheng', 'Chaozhou Shi')",Chaozhou Shi,Guangdong Sheng
465,9204,——,Chuck,海南省陵水黎族自治县英州镇,1992年6月28日,12级，35m/s，960hPa,12级，35m/s，960hPa,"(18.427366, 109.858895)",18.427366,109.858895,"('Hainan Sheng', 'Lingshui Lizuzizhixian')",Lingshui Lizuzizhixian,Hainan Sheng
466,9205,——,Eli,海南省琼海市潭门镇,1992年7月13日,12级，35m/s，970hPa,12级，35m/s，970hPa,"(19.24169, 110.61694)",19.24169,110.61694,"('Hainan Sheng', 'Qionghai Shi')",Qionghai Shi,Hainan Sheng
467,9206,——,Faye,广东省珠海市金湾区横琴镇,1992年7月18日,10级，25m/s，988hPa,8级，20m/s，992hPa,"(22.0080725, 113.3785933)",22.0080725,113.3785933,"('Guangdong Sheng', 'Zhuhai Shi')",Zhuhai Shi,Guangdong Sheng
468,9207,——,Gary,广东省湛江市麻章区东简镇,1992年7月23日,12级，35m/s，975hPa,11级，30m/s，980hPa,"(21.014285, 110.497438)",21.014285,110.497438,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
469,9212,——,Mark,广东省潮州市饶平县大埕镇,1992年8月19日,10级，25m/s，985hPa,8级，20m/s，993hPa,"(23.607149, 117.14577)",23.607149,117.14577,"('Guangdong Sheng', 'Chaozhou Shi')",Chaozhou Shi,Guangdong Sheng
470,9215,——,Omar,台湾省花莲县丰滨乡,1992年9月4日,16级，55m/s，925hPa,11级，30m/s，975hPa,"(23.5851901, 121.5027404)",23.5851901,121.5027404,"('Guangdong Sheng', 'Chaozhou Shi')",Chaozhou Shi,Guangdong Sheng
471,9215,——,Omar,福建省厦门市思明区沿海地区,1992年9月5日,16级，55m/s，925hPa,10级，25m/s，985hPa,"(24.445567, 118.082658)",24.445567,118.082658,"('Fujian Sheng', 'Xiamen Shi')",Xiamen Shi,Fujian Sheng
472,9216,——,Polly,台湾省花莲县新城乡,1992年8月30日,12级，35m/s，975hPa,12级，33m/s，975hPa,"(24.0548042, 121.6111949)",24.0548042,121.6111949,"('Fujian Sheng', 'Xiamen Shi')",Xiamen Shi,Fujian Sheng
473,9216,——,Polly,福建省福州市福清市东瀚镇,1992年8月31日,12级，35m/s，975hPa,9级，23m/s，975hPa,"(25.43389, 119.607001)",25.43389,119.607001,"('Fujian Sheng', 'Fuzhou Shi')",Fuzhou Shi,Fujian Sheng
474,9219,——,Ted,台湾省台东县成功镇,1992年9月22日,12级，35m/s，975hPa,12级，35m/s，975hPa,"(23.101273, 121.380072)",23.101273,121.380072,"('Fujian Sheng', 'Fuzhou Shi')",Fuzhou Shi,Fujian Sheng
475,9219,——,Ted,浙江省温州市平阳县西湾风景区,1992年9月23日,12级，35m/s，975hPa,11级，30m/s，985hPa,"(27.633524, 120.669238)",27.633524,120.669238,"('Zhejiang Sheng', 'Wenzhou Shi')",Wenzhou Shi,Zhejiang Sheng
476,9302,——,Koryn,广东省阳江市江城区海陵镇,1993年6月27日,17级，60m/s，920hPa,12级，33m/s，972hPa,"(21.629912, 111.943369)",21.629912,111.943369,"('Guangdong Sheng', 'Yangjiang Shi')",Yangjiang Shi,Guangdong Sheng
477,9303,——,Lewis,海南省三亚市海棠区,1993年7月11日,11级，30m/s，975hPa,11级，30m/s，980hPa,"(18.400092, 109.752583)",18.400092,109.752583,"('Hainan Sheng', 'Sanya Shi')",Sanya Shi,Hainan Sheng
478,9309,——,Tasha,广东省阳江市阳西县上洋镇,1993年8月21日,12级，35m/s，970hPa,12级，35m/s，970hPa,"(21.596312, 111.595725)",21.596312,111.595725,"('Guangdong Sheng', 'Yangjiang Shi')",Yangjiang Shi,Guangdong Sheng
479,9315,——,Abe,广东省揭阳市惠来县前詹镇,1993年9月14日,15级，50m/s，945hPa,13级，38m/s，962hPa,"(22.94346, 116.42855)",22.94346,116.42855,"('Guangdong Sheng', 'Jieyang Shi')",Jieyang Shi,Guangdong Sheng
480,9316,——,Becky,广东省江门市台山市赤溪镇,1993年9月17日,12级，35m/s，975hPa,12级，35m/s，975hPa,"(21.975801, 112.899795)",21.975801,112.899795,"('Guangdong Sheng', 'Jiangmen Shi')",Jiangmen Shi,Guangdong Sheng
481,9318,——,Dot,广东省江门市台山市那琴半岛,1993年9月26日,13级，40m/s，965hPa,12级，35m/s，975hPa,"(21.715428, 112.352381)",21.715428,112.352381,"('Guangdong Sheng', 'Jiangmen Shi')",Jiangmen Shi,Guangdong Sheng
482,9323,——,Ira,广东省阳江市江城区海陵镇,1993年11月4日,14级，45m/s，950hPa,10级，25m/s，992hPa,"(21.629912, 111.943369)",21.629912,111.943369,"('Guangdong Sheng', 'Yangjiang Shi')",Yangjiang Shi,Guangdong Sheng
483,9403,——,Russ,广东省湛江市徐闻县下洋镇,1994年6月8日,11级，30m/s，980hPa,10级，25m/s，990hPa,"(20.503019, 110.498015)",20.503019,110.498015,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
484,9404,——,Sharon,广东省阳江市阳西县溪头镇,1994年6月25日,8级，20m/s，990hPa,8级，20m/s，992hPa,"(21.653075, 111.757796)",21.653075,111.757796,"('Guangdong Sheng', 'Yangjiang Shi')",Yangjiang Shi,Guangdong Sheng
485,9406,——,Tim,台湾省台东县长滨乡,1994年7月10日,16级，55m/s，935hPa,14级，45m/s，950hPa,"(23.3451824, 121.43419)",23.3451824,121.43419,"('Guangdong Sheng', 'Yangjiang Shi')",Yangjiang Shi,Guangdong Sheng
486,9406,——,Tim,福建省泉州市惠安县张坂镇,1994年7月11日,16级，55m/s，935hPa,11级，30m/s，972hPa,"(24.896927, 118.797511)",24.896927,118.797511,"('Fujian Sheng', 'Quanzhou Shi')",Quanzhou Shi,Fujian Sheng
487,9413,——,Caitlin,台湾省台东县东河乡,1994年8月3日,10级，25m/s，985hPa,10级，25m/s，985hPa,"(23.0691722, 121.2855249)",23.0691722,121.2855249,"('Fujian Sheng', 'Quanzhou Shi')",Quanzhou Shi,Fujian Sheng
488,9413,——,Caitlin,福建省漳州市龙海市隆教畲族乡,1994年8月4日,10级，25m/s，985hPa,8级，20m/s，992hPa,"(24.256424, 118.063418)",24.256424,118.063418,"('Fujian Sheng', 'Zhangzhou Shi')",Zhangzhou Shi,Fujian Sheng
489,9414,——,Dous,台湾省台北县贡寮乡,1994年8月8日,15级，50m/s，935hPa,15级，50m/s，945hPa,"(25.0168762, 121.9459786)",25.0168762,121.9459786,"('Fujian Sheng', 'Zhangzhou Shi')",Zhangzhou Shi,Fujian Sheng
490,9414,——,Dous,江苏省南通市如东县长沙镇,1994年8月13日,15级，50m/s，935hPa,7级，15m/s，998hPa,"(32.401974, 121.288877)",32.401974,121.288877,"('Jiangsu Sheng', 'Nantong Shi')",Nantong Shi,Jiangsu Sheng
491,9415,——,Ellie,山东省威海市文登区泽库镇,1994年8月15日,13级，40m/s，960hPa,10级，25m/s，985hPa,"(36.940606, 122.060951)",36.940606,122.060951,"('Shandong Sheng', 'Weihai Shi')",Weihai Shi,Shandong Sheng
492,9415,——,Ellie,辽宁省大连市普兰店市皮口镇,1994年8月16日,13级，40m/s，960hPa,10级，25m/s，990hPa,"(39.398478, 122.338704)",39.398478,122.338704,"('Liaoning Sheng', 'Dalian Shi')",Dalian Shi,Liaoning Sheng
493,9417,——,Fred,浙江省温州市龙湾区海城镇,1994年8月21日,16级，55m/s，935hPa,14级，45m/s，955hPa,"(27.828017, 120.7591648)",27.828017,120.7591648,"('Zhejiang Sheng', 'Wenzhou Shi')",Wenzhou Shi,Zhejiang Sheng
494,9418,——,Gladys,台湾省宜兰县南澳乡,1994年9月1日,14级，45m/s，950hPa,14级，45m/s，955hPa,"(24.4065995, 121.6739371)",24.4065995,121.6739371,"('Zhejiang Sheng', 'Wenzhou Shi')",Wenzhou Shi,Zhejiang Sheng
495,9418,——,Gladys,福建省福州市福清市东瀚镇,1994年9月1日,14级，45m/s，950hPa,12级，35m/s，970hPa,"(25.43389, 119.607001)",25.43389,119.607001,"('Fujian Sheng', 'Fuzhou Shi')",Fuzhou Shi,Fujian Sheng
496,9419,——,Harry,广东省湛江市徐闻县前山镇,1994年8月27日,12级，35m/s，975hPa,11级，30m/s，980hPa,"(20.420322, 110.460412)",20.420322,110.460412,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
497,9422,——,Joel,海南省三亚市天涯镇,1994年9月6日,10级，25m/s，980hPa,8级，20m/s，985hPa,"(18.307426, 109.327207)",18.307426,109.327207,"('Hainan Sheng', 'Sanya Shi')",Sanya Shi,Hainan Sheng
498,9424,——,Luke,海南省万宁市山根镇,1994年9月12日,10级，25m/s，985hPa,10级，25m/s，985hPa,"(18.967334, 110.486591)",18.967334,110.486591,"('Hainan Sheng', 'Wanning Shi')",Wanning Shi,Hainan Sheng
499,9502,——,Deanna,台湾省台南市北门乡,1995年6月8日,9级，23m/s，990hPa,7级，15m/s，998hPa,"(23.2866026, 120.1242853)",23.2866026,120.1242853,"('Hainan Sheng', 'Wanning Shi')",Wanning Shi,Hainan Sheng
500,9504,——,Gary,广东省汕头市澄海区坝头镇,1995年7月31日,11级，30m/s，980hPa,11级，30m/s，980hPa,"(23.437029, 116.832296)",23.437029,116.832296,"('Guangdong Sheng', 'Shantou Shi')",Shantou Shi,Guangdong Sheng
501,9505,——,Helen,广东省惠州市惠阳区澳头镇,1995年8月12日,11级，30m/s，980hPa,11级，30m/s，980hPa,"(22.729788, 114.533781)",22.729788,114.533781,"('Guangdong Sheng', 'Huizhou Shi')",Huizhou Shi,Guangdong Sheng
502,9506,——,Irving,广东省湛江市徐闻县新寮镇,1995年8月19日,8级，20m/s，992hPa,8级，20m/s，993hPa,"(20.618063, 110.448201)",20.618063,110.448201,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
503,9506,——,Irving,广西省北海市银海区咸田镇,1995年8月20日,8级，20m/s，992hPa,8级，18m/s，998hPa,"(21.449219, 109.13999)",21.449219,109.13999,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
504,9507,——,Janis,浙江省台州市温岭市石塘镇,1995年8月25日,11级，30m/s，980hPa,8级，20m/s，995hPa,"(28.278539, 121.606196)",28.278539,121.606196,"('Zhejiang Sheng', 'Taizhou Shi')",Taizhou Shi,Zhejiang Sheng
505,9507,——,Janis,上海市金山区钱圩镇,1995年8月25日,11级，30m/s，980hPa,8级，20m/s，995hPa,"(30.776602, 121.249985)",30.776602,121.249985,"('Zhejiang Sheng', 'Taizhou Shi')",Taizhou Shi,Zhejiang Sheng
506,9508,——,Lois,海南省陵水黎族自治县黎安镇,1995年8月28日,11级，30m/s，980hPa,11级，30m/s，980hPa,"(18.437315, 110.069641)",18.437315,110.069641,"('Hainan Sheng', 'Lingshui Lizuzizhixian')",Lingshui Lizuzizhixian,Hainan Sheng
507,9509,——,Kent,广东省汕尾市海丰县小漠镇,1995年8月31日,15级，50m/s，945hPa,13级，40m/s，960hPa,"(22.774983, 115.0384)",22.774983,115.0384,"('Guangdong Sheng', 'Shanwei Shi')",Shanwei Shi,Guangdong Sheng
508,9511,——,Nina,广东省湛江市徐闻县下洋镇,1995年9月7日,8级，20m/s，995hPa,8级，18m/s，995hPa,"(20.503019, 110.498015)",20.503019,110.498015,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
509,9511,——,Nina,广西省北海市铁山港区兴港镇,1995年9月7日,8级，20m/s，995hPa,7级，15m/s，998hPa,"(21.581806, 109.538606)",21.581806,109.538606,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
510,9515,——,Sibyl,广东省茂名市电白县爵山镇,1995年10月3日,12级，33m/s，975hPa,12级，33m/s，975hPa,"(21.492331, 111.345187)",21.492331,111.345187,"('Guangdong Sheng', 'Maoming Shi')",Maoming Shi,Guangdong Sheng
511,9516,——,Ted,广西省北海市合浦县西场镇,1995年10月13日,10级，25m/s，985hPa,10级，25m/s，990hPa,"(21.632939, 108.965279)",21.632939,108.965279,"('Guangdong Sheng', 'Maoming Shi')",Maoming Shi,Guangdong Sheng
512,9521,——,Angela,海南省三亚市亚龙湾度假区,1995年11月6日,17级，60m/s，925hPa,7级，15m/s，1000hPa,"(18.233291, 109.65313)",18.233291,109.65313,"('Hainan Sheng', 'Sanya Shi')",Sanya Shi,Hainan Sheng
513,9606,——,Frankie,海南省万宁市东澳镇,1996年7月22日,10级，28m/s，970hPa,10级，28m/s，970hPa,"(18.714928, 110.401814)",18.714928,110.401814,"('Hainan Sheng', 'Wanning Shi')",Wanning Shi,Hainan Sheng
514,9607,——,Gloria,福建省泉州市南安市石井镇,1996年7月27日,13级，40m/s，965hPa,9级，23m/s，985hPa,"(24.62556, 118.431541)",24.62556,118.431541,"('Fujian Sheng', 'Quanzhou Shi')",Quanzhou Shi,Fujian Sheng
515,9608,——,Herb,台湾省宜兰县头城镇,1996年7月31日,16级，55m/s，935hPa,14级，45m/s，945hPa,"(24.8576121, 121.8234687)",24.8576121,121.8234687,"('Fujian Sheng', 'Quanzhou Shi')",Quanzhou Shi,Fujian Sheng
516,9608,——,Herb,福建省福州市平潭县敖东镇,1996年8月1日,16级，55m/s，935hPa,12级，35m/s，970hPa,"(25.449857, 119.73271)",25.449857,119.73271,"('Fujian Sheng', 'Fuzhou Shi')",Fuzhou Shi,Fujian Sheng
517,9610,——,Lisa,福建省漳州市东山县陈城镇,1996年8月6日,10级，25m/s，990hPa,8级，20m/s，993hPa,"(23.595655, 117.38702)",23.595655,117.38702,"('Fujian Sheng', 'Zhangzhou Shi')",Zhangzhou Shi,Fujian Sheng
518,9612,——,Niki,海南省三亚市海棠区,1996年8月22日,12级，35m/s，970hPa,12级，35m/s，970hPa,"(18.400092, 109.752583)",18.400092,109.752583,"('Hainan Sheng', 'Sanya Shi')",Sanya Shi,Hainan Sheng
519,9615,——,Sally,广东省湛江市吴川市吴阳镇,1996年9月9日,15级，50m/s，935hPa,15级，50m/s，935hPa,"(21.347075, 110.692104)",21.347075,110.692104,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
520,9615,——,Sally,广西省北海市铁山港区兴港镇,1996年9月9日,15级，50m/s，935hPa,11级，30m/s，960hPa,"(21.581806, 109.538606)",21.581806,109.538606,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
521,9618,——,Willie,广东省湛江市徐闻县下洋镇,1996年9月20日,12级，33m/s，975hPa,10级，28m/s，980hPa,"(20.503019, 110.498015)",20.503019,110.498015,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
522,9710,——,Victor,香港特别行政区,1997年8月2日,11级，30m/s，968hPa,11级，30m/s，970hPa,"(36.778261, -119.4179324)",36.778261,-119.4179324,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
523,9711,——,Winnie,浙江省台州市温岭市石塘镇,1997年8月18日,17级，60m/s，920hPa,13级，40m/s，960hPa,"(28.278539, 121.606196)",28.278539,121.606196,"('Zhejiang Sheng', 'Taizhou Shi')",Taizhou Shi,Zhejiang Sheng
524,9713,——,Zita,广东省湛江市徐闻县新寮镇,1997年8月22日,11级，30m/s，975hPa,11级，30m/s，975hPa,"(20.618063, 110.448201)",20.618063,110.448201,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
525,9714,——,Amber,台湾省花莲县丰滨乡,1997年8月29日,15级，50m/s，940hPa,13级，40m/s，960hPa,"(23.5851901, 121.5027404)",23.5851901,121.5027404,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
526,9714,——,Amber,福建省福州市平潭县敖东镇,1997年8月29日,15级，50m/s，940hPa,11级，30m/s，980hPa,"(25.449857, 119.73271)",25.449857,119.73271,"('Fujian Sheng', 'Fuzhou Shi')",Fuzhou Shi,Fujian Sheng
527,9801,——,Nichole,台湾省台南市沿海地区,1998年7月10日,8级，18m/s，998hPa,8级，18m/s，998hPa,"(22.9997281, 120.2270277)",22.9997281,120.2270277,"('Fujian Sheng', 'Fuzhou Shi')",Fuzhou Shi,Fujian Sheng
528,9801,——,Nichole,福建省漳州市龙海市港尾镇,1998年7月11日,8级，18m/s，998hPa,6级，12m/s，1002hPa,"(24.317455, 118.012103)",24.317455,118.012103,"('Fujian Sheng', 'Zhangzhou Shi')",Zhangzhou Shi,Fujian Sheng
529,9802,——,Otto,台湾省台东县东河乡,1998年8月4日,11级，30m/s，980hPa,11级，30m/s，980hPa,"(23.0691722, 121.2855249)",23.0691722,121.2855249,"('Fujian Sheng', 'Zhangzhou Shi')",Zhangzhou Shi,Fujian Sheng
530,9802,——,Otto,福建省福州市福清市东瀚镇,1998年8月5日,11级，30m/s，980hPa,8级，18m/s，998hPa,"(25.43389, 119.607001)",25.43389,119.607001,"('Fujian Sheng', 'Fuzhou Shi')",Fuzhou Shi,Fujian Sheng
531,9803,——,Penny,广东省茂名市电白县爵山镇,1998年8月11日,10级，25m/s，985hPa,10级，25m/s，990hPa,"(21.492331, 111.345187)",21.492331,111.345187,"('Guangdong Sheng', 'Maoming Shi')",Maoming Shi,Guangdong Sheng
532,9806,——,Todd,浙江省舟山市普陀区朱家尖,1998年9月19日,13级，40m/s，960hPa,10级，25m/s，985hPa,"(29.916818, 122.392944)",29.916818,122.392944,"('Zhejiang Sheng', 'Zhoushan Shi')",Zhoushan Shi,Zhejiang Sheng
533,9902,——,Leo,广东省惠州市惠东县平海镇,1999年5月2日,12级，35m/s，970hPa,7级，15m/s，1000hPa,"(22.617149, 114.872626)",22.617149,114.872626,"('Guangdong Sheng', 'Huizhou Shi')",Huizhou Shi,Guangdong Sheng
534,9903,——,Maggie,广东省汕尾市陆丰市甲东镇,1999年6月6日,13级，40m/s，960hPa,12级，35m/s，970hPa,"(22.876766, 116.101101)",22.876766,116.101101,"('Guangdong Sheng', 'Shanwei Shi')",Shanwei Shi,Guangdong Sheng
535,9903,——,Maggie,广东省江门市台山市赤溪镇,1999年6月7日,13级，40m/s，960hPa,10级，25m/s，980hPa,"(21.975801, 112.899795)",21.975801,112.899795,"('Guangdong Sheng', 'Jiangmen Shi')",Jiangmen Shi,Guangdong Sheng
536,9905,——,——,广东省汕头市濠江区沿海地区,1999年7月27日,9级，23m/s，985hPa,8级，20m/s，990hPa,"(23.286079, 116.726972)",23.286079,116.726972,"('Guangdong Sheng', 'Shantou Shi')",Shantou Shi,Guangdong Sheng
537,9907,——,Paul,山东省日照市东港区两城镇,1999年8月9日,10级，28m/s，985hPa,5级，10m/s，999hPa,"(35.571612, 119.570671)",35.571612,119.570671,"('Shandong Sheng', 'Rizhao Shi')",Rizhao Shi,Shandong Sheng
